  30.3523     2.12389e-08
  59.6206     4.95575e-08
  118.157     2.84956e-07
  179.946     2.97345e-07
  237.398     1.50442e-07
  300.271     6.72566e-08
  358.808     3.18584e-08
  421.68     1.41593e-08
  478.049     5.30973e-09
  540.921     3.53982e-09
