  88.0435     6.29921e-08
  109.783     1.73228e-07
  130.435     3.74016e-07
  151.087     6.69291e-07
  171.739     7.5e-07
  192.391     5.49213e-07
  209.783     3.77953e-07
  231.522     2.67717e-07
  251.087     1.90945e-07
  268.478     1.41732e-07
  292.391     1.04331e-07
  308.696     8.07087e-08
  330.435     5.31496e-08
  351.087     4.92126e-08
  372.826     3.34646e-08
  388.043     2.55906e-08
  408.696     1.5748e-08
  430.435     1.1811e-08
  451.087     9.84252e-09
