  60.6225     2.02438e-07
  119.08     7.32967e-07
  180.785     1.01238e-06
  239.242     9.46947e-07
  302.03     7.59494e-07
  359.405     5.84419e-07
  422.192     5.36671e-07
  480.65     4.87155e-07
  542.355     4.51787e-07
  599.729     4.18187e-07
  719.892     3.82818e-07
