0.61213195,5.1627667e-06,0.07778528,0.25230005
0.8373076,7.3575034e-06,0.25250736,1.8977838
0.24326451,3.2050937e-06,0.18089333,2.5654364
0.6185302,8.259997e-06,0.27405566,2.9960337
0.16885917,2.3990099e-06,0.20692287,2.8605874
1.1915084,1.4512309e-05,0.17199558,0.16220626
1.2565721,1.6336742e-05,0.2814197,1.3243853
0.39869052,3.3884837e-06,0.17825374,2.6453044
0.8361876,7.5832772e-06,0.21411943,1.7722832
0.55368054,6.1217993e-06,0.21048488,2.3025677
0.73159736,8.923345e-06,0.24082844,2.3277798
0.48235393,5.5694027e-06,0.15100364,1.6608309
0.5430552,1.04303e-05,0.2925854,3.6429427
0.41260374,4.267437e-06,0.31822786,4.6645846
1.2735028,1.6387175e-05,0.21881284,0.33431315
0.9998863,0.9990005,0.9990041,1.0008627
1.4288307,1.41215905e-05,0.21423052,0.15204392
0.31395683,1.9279987e-06,0.2512515,3.5201745
0.81938756,7.272486e-06,0.21888061,2.388476
0.34799063,3.6162805e-06,0.1985909,2.531734
0.6205192,6.6625503e-06,0.2527466,3.0647004
0.8301447,1.0098658e-05,0.2746881,2.7845325
0.896016,7.3583874e-06,0.23544043,1.5329064
0.6754513,7.652067e-06,0.19082439,2.3047469
0.63784176,5.235209e-06,0.1184399,0.81876403
0.9947832,9.054658e-06,0.14046018,0.30722782
1.1539589,9.908765e-06,0.22770569,1.1694838
0.7501336,6.6032544e-06,0.15331009,1.0416545
0.46360618,5.2478404e-06,0.16223228,2.1790712
1.2476381,1.081876e-05,0.17962475,0.08915886
