1.1991842,9.397718e-06,0.17021461,0.31524613
1.2014563,9.928998e-06,0.16976197,0.30262983
1.2018343,9.489987e-06,0.16961071,0.29961535
1.2010167,9.552422e-06,0.16941233,0.29954565
1.1971376,9.722043e-06,0.16987014,0.3149922
1.2020137,9.706775e-06,0.17003389,0.30577606
1.1998615,9.931271e-06,0.17093621,0.3238223
1.2006385,9.795528e-06,0.16961928,0.3027795
1.199813,9.851937e-06,0.16969037,0.30604652
1.1989522,9.331852e-06,0.16872121,0.29513565
1.1994654,9.972585e-06,0.17020684,0.31388208
1.198867,9.962119e-06,0.16968754,0.30819738
