1.2018135,9.817805e-06,0.169447,0.29713422
1.2013433,1.0017298e-05,0.16929491,0.29649782
1.1991421,9.65244e-06,0.16950113,0.30494365
1.2013267,9.892534e-06,0.16970477,0.30280593
1.2021463,9.816532e-06,0.16890952,0.28925836
1.2016054,9.798285e-06,0.16956146,0.29935643
1.2010894,9.99823e-06,0.17001505,0.30738464
1.2000526,9.752529e-06,0.16976786,0.30632418
1.2006658,9.899527e-06,0.16885331,0.29133418
1.1993561,9.911146e-06,0.17037459,0.31709865
1.2000787,9.747415e-06,0.16819379,0.28393936
1.2012577,9.973935e-06,0.16865787,0.28753248
