1.2002987,9.986223e-06,0.16982117,0.30666044
1.1990043,9.858177e-06,0.17153455,0.3351729
1.2032264,9.966813e-06,0.16813712,0.27491045
1.20132,9.812985e-06,0.1685798,0.28635776
1.2017627,1.0009516e-05,0.16865033,0.28613263
1.2012566,1.0033553e-05,0.1695681,0.30056345
1.2023642,1.0039602e-05,0.16836621,0.28027672
1.2028953,9.719706e-06,0.16885519,0.28616294
1.1994445,9.812619e-06,0.17028312,0.31555912
1.2005365,9.694998e-06,0.16979557,0.30551416
1.2018565,9.905854e-06,0.1689303,0.29005134
1.202548,9.9818235e-06,0.16838686,0.2804117
