1.1996303,9.657044e-06,0.17037602,0.3160413
1.2022734,1.0022841e-05,0.16901386,0.28979558
1.2012044,9.76082e-06,0.16930246,0.29712927
1.2025465,9.988489e-06,0.16900429,0.28900775
1.2007189,9.952271e-06,0.16950577,0.30081695
1.2022442,9.9911285e-06,0.16924156,0.29318312
1.1983161,1.0001167e-05,0.17146757,0.33522433
1.2008201,9.977645e-06,0.16965358,0.30287343
1.2016913,9.574092e-06,0.16923405,0.29474854
1.1999432,9.962242e-06,0.17080931,0.32179168
1.2017484,9.9979725e-06,0.16968155,0.3012317
1.201086,1.0012972e-05,0.1701678,0.309528
